gz_state,gz_district,gz_taluka,gz_village,gz_village_raw,gz_sno,esa_category,bifurcated,notified_forest,cen_village,cen_subdistrict,cen_district,censuscode,lgd_villagecode,score,scope,area_km2
MAHARASHTRA,Ahmadnagar,Akole,Abit Khind,Abit Khind,1,whole_village,False,False,Abit Khind,Akole,Ahilyanagar,557293,557293,100.0,dist+tal,4.707
MAHARASHTRA,Ahmadnagar,Akole,Ambevangan,Ambevangan,2,whole_village,False,False,Ambevangan,Akole,Ahilyanagar,557140,557140,100.0,dist+tal,6.799
MAHARASHTRA,Ahmadnagar,Akole,Ambhol,Ambhol,3,whole_village,False,False,Ambhol,Akole,Ahilyanagar,557282,557282,100.0,dist+tal,7.864
MAHARASHTRA,Ahmadnagar,Akole,Ambit,Ambit,4,whole_village,False,False,Ambit,Akole,Ahilyanagar,557190,557190,100.0,dist+tal,8.072
MAHARASHTRA,Ahmadnagar,Akole,Bari,Bari,5,whole_village,False,False,Bari,Akole,Ahilyanagar,557127,557127,100.0,dist+tal,6.061
MAHARASHTRA,Ahmadnagar,Akole,Bitaka,Bitaka,6,whole_village,False,False,Bitaka,Akole,Ahilyanagar,557200,557200,100.0,dist+tal,5.53
MAHARASHTRA,Ahmadnagar,Akole,Brmhanwada,Brmhanwada,7,whole_village,False,False,Bramhanwada,Akole,Ahilyanagar,557309,557309,95.2,dist+tal,28.694
MAHARASHTRA,Ahmadnagar,Akole,Dhamanvan,Dhamanvan,8,whole_village,False,False,Dhamanvan,Akole,Ahilyanagar,557175,557175,100.0,dist+tal,6.005
MAHARASHTRA,Ahmadnagar,Akole,Esarthav,Esarthav,9,whole_village,False,False,Esarthav,Akole,Ahilyanagar,557300,557300,100.0,dist+tal,4.89
MAHARASHTRA,Ahmadnagar,Akole,Garwadi,Garwadi,10,whole_village,False,False,Garwadi,Akole,Ahilyanagar,557304,557304,100.0,dist+tal,6.458
MAHARASHTRA,Ahmadnagar,Akole,Ghatghar,Ghatghar,11,whole_village,False,False,Ghatghar,Akole,Ahilyanagar,557148,557148,100.0,dist+tal,23.625
MAHARASHTRA,Ahmadnagar,Akole,Godewadi,Godewadi,12,whole_village,False,False,Godewadi,Akole,Ahilyanagar,557303,557303,100.0,dist+tal,4.902
MAHARASHTRA,Ahmadnagar,Akole,Jahagirdarwadi,Jahagirdarwadi,13,whole_village,False,False,Jahagirdarwadi,Akole,Ahilyanagar,557128,557128,100.0,dist+tal,4.473
MAHARASHTRA,Ahmadnagar,Akole,Keli Kotul,Keli Kotul,14,whole_village,False,False,Keli Kotul,Akole,Ahilyanagar,557302,557302,100.0,dist+tal,6.255
MAHARASHTRA,Ahmadnagar,Akole,Keli Otur,Keli Otur,15,whole_village,False,False,Keli Otur,Akole,Ahilyanagar,557301,557301,100.0,dist+tal,5.945
MAHARASHTRA,Ahmadnagar,Akole,Khetewadi,Khetewadi,16,whole_village,False,False,Khetewadi,Akole,Ahilyanagar,557299,557299,100.0,dist+tal,2.692
MAHARASHTRA,Ahmadnagar,Akole,Koltembhe,Koltembhe,17,whole_village,False,False,Koltembhe,Akole,Ahilyanagar,557177,557177,100.0,dist+tal,12.721
MAHARASHTRA,Ahmadnagar,Akole,Kothale,Kothale,18,whole_village,False,False,Kothale,Akole,Ahilyanagar,557275,557275,100.0,dist+tal,8.112
MAHARASHTRA,Ahmadnagar,Akole,Kotul,Kotul,19,whole_village,False,False,Kotul,Akole,Ahilyanagar,557268,557268,100.0,dist+tal,20.906
MAHARASHTRA,Ahmadnagar,Akole,Kumshet,Kumshet,20,whole_village,False,False,Kumshet,Akole,Ahilyanagar,557178,557178,100.0,dist+tal,29.157
MAHARASHTRA,Ahmadnagar,Akole,Lavhali Kotul,Lavhali Kotul,21,whole_village,False,False,Lavhali Kotul,Akole,Ahilyanagar,557273,557273,100.0,dist+tal,11.002
MAHARASHTRA,Ahmadnagar,Akole,Lavhali Otur,Lavhali Otur,22,whole_village,False,False,Lavhali Otur,Akole,Ahilyanagar,557274,557274,100.0,dist+tal,4.241
MAHARASHTRA,Ahmadnagar,Akole,Mahadeowadi,Mahadeowadi,23,whole_village,False,False,Mahadeowadi,Akole,Ahilyanagar,557283,557283,100.0,dist+tal,4.791
MAHARASHTRA,Ahmadnagar,Akole,Murshet,Murshet,24,whole_village,False,False,Murshet,Akole,Ahilyanagar,557151,557151,100.0,dist+tal,7.756
MAHARASHTRA,Ahmadnagar,Akole,Mutkhel,Mutkhel,25,whole_village,False,False,Mutkhel,Akole,Ahilyanagar,557163,557163,100.0,dist+tal,13.663
MAHARASHTRA,Ahmadnagar,Akole,Pachanai,Pachanai,26,whole_village,False,False,Pachanai,Akole,Ahilyanagar,557191,557191,100.0,dist+tal,24.852
MAHARASHTRA,Ahmadnagar,Akole,Paithan,Paithan,27,whole_village,False,False,Paithan,Akole,Ahilyanagar,557269,557269,100.0,dist+tal,8.414
MAHARASHTRA,Ahmadnagar,Akole,Palsunde,Palsunde,28,whole_village,False,False,Palsunde,Akole,Ahilyanagar,557294,557294,100.0,dist+tal,8.56
MAHARASHTRA,Ahmadnagar,Akole,Panjare,Panjare,29,whole_village,False,False,Panjare,Akole,Ahilyanagar,557145,557145,100.0,dist+tal,14.428
MAHARASHTRA,Ahmadnagar,Akole,Phophasandi,Phophasandi,30,whole_village,False,False,Phophasandi,Akole,Ahilyanagar,557295,557295,100.0,dist+tal,15.175
MAHARASHTRA,Ahmadnagar,Akole,Ratanwadi,Ratanwadi,31,whole_village,False,False,Ratanwadi,Akole,Ahilyanagar,557150,557150,100.0,dist+tal,10.781
MAHARASHTRA,Ahmadnagar,Akole,Samrad,Samrad,32,whole_village,False,False,Samrad,Akole,Ahilyanagar,557149,557149,100.0,dist+tal,17.641
MAHARASHTRA,Ahmadnagar,Akole,Satewadi,Satewadi,33,whole_village,False,False,Satewadi,Akole,Ahilyanagar,557297,557297,100.0,dist+tal,7.985
MAHARASHTRA,Ahmadnagar,Akole,Senit Kh.,Senit Kh.,34,whole_village,False,False,Senit Kh,Akole,Ahilyanagar,557131,557131,100.0,dist+tal,9.459
MAHARASHTRA,Ahmadnagar,Akole,Shelad,Shelad,35,whole_village,False,False,Shelad,Akole,Ahilyanagar,557257,557257,100.0,dist+tal,7.384
MAHARASHTRA,Ahmadnagar,Akole,Shenit,Shenit,36,whole_village,False,False,Shenit,Akole,Ahilyanagar,557130,557130,100.0,dist+tal,5.25
MAHARASHTRA,Ahmadnagar,Akole,Shilvandi,Shilvandi,37,whole_village,False,False,Shilvandi,Akole,Ahilyanagar,557281,557281,100.0,dist+tal,2.857
MAHARASHTRA,Ahmadnagar,Akole,Shinde,Shinde,38,whole_village,False,False,Shinde,Akole,Ahilyanagar,557277,557277,100.0,dist+tal,1.378
MAHARASHTRA,Ahmadnagar,Akole,Shinganwadi,Shinganwadi,39,whole_village,False,False,Shinganwadi,Akole,Ahilyanagar,557147,557147,100.0,dist+tal,7.46
MAHARASHTRA,Ahmadnagar,Akole,Shirpunje Bk.,Shirpunje Bk.,40,whole_village,False,False,Shirpunje Bk,Akole,Ahilyanagar,557176,557176,100.0,dist+tal,11.192
MAHARASHTRA,Ahmadnagar,Akole,Shirpunje Kh.,Shirpunje Kh.,41,whole_village,False,False,Shirpunje Kh,Akole,Ahilyanagar,557179,557179,100.0,dist+tal,10.201
MAHARASHTRA,Ahmadnagar,Akole,Shiswad,Shiswad,42,whole_village,False,False,Shiswad,Akole,Ahilyanagar,557189,557189,100.0,dist+tal,5.968
MAHARASHTRA,Ahmadnagar,Akole,Somalwadi,Somalwadi,43,whole_village,False,False,Somalwadi,Akole,Ahilyanagar,557280,557280,100.0,dist+tal,4.091
MAHARASHTRA,Ahmadnagar,Akole,Tale,Tale,44,whole_village,False,False,Tale,Akole,Ahilyanagar,557276,557276,100.0,dist+tal,7.79
MAHARASHTRA,Ahmadnagar,Akole,Udadawane,Udadawane,45,whole_village,False,False,Udadawane,Akole,Ahilyanagar,557146,557146,100.0,dist+tal,16.439
MAHARASHTRA,Ahmadnagar,Akole,Umbarwadi,Umbarwadi,46,whole_village,False,False,Umbarwadi,Akole,Ahilyanagar,557296,557296,100.0,dist+tal,2.313
MAHARASHTRA,Ahmadnagar,Akole,Vihir,Vihir,47,whole_village,False,False,Vihir,Akole,Ahilyanagar,557278,557278,100.0,dist+tal,4.808
MAHARASHTRA,Ahmadnagar,Akole,Waranghushi,Waranghushi,48,whole_village,False,False,Waranghushi,Akole,Ahilyanagar,557129,557129,100.0,dist+tal,16.187
MAHARASHTRA,Dhule,Sakri,Chawadipada,Chawadipada*,49,bifurcated_village,True,False,Chhavadi,Sakri,Dhule,526305,526305,75.0,dist+tal,15.369
MAHARASHTRA,Dhule,Sakri,Dhamandhar,Dhamandhar,50,whole_village,False,False,Dhamandhar,Sakri,Dhule,526437,526437,100.0,dist+tal,11.399
MAHARASHTRA,Dhule,Sakri,Kalgaon,Kalgaon,51,whole_village,False,False,Kalgaon,Sakri,Dhule,526456,526456,100.0,dist+tal,16.375
MAHARASHTRA,Dhule,Sakri,Mavchipada,Mavchipada*,52,bifurcated_village,True,False,Mavajipada,Sakri,Dhule,526259,526259,80.0,dist+tal,3.281
MAHARASHTRA,Dhule,Sakri,Mohagaon,Mohagaon,53,whole_village,False,False,Mohagaon,Sakri,Dhule,526409,526409,100.0,dist+tal,5.115
MAHARASHTRA,Dhule,Sakri,Shenwad,Shenwad,54,whole_village,False,False,Shenwad,Sakri,Dhule,526410,526410,100.0,dist+tal,15.535
MAHARASHTRA,Dhule,Sakri,Vardadi,Vardadi,55,whole_village,False,False,Vardadi,Sakri,Dhule,526416,526416,100.0,dist+tal,6.91
MAHARASHTRA,Kolhapur,Ajra,Ambade,Ambade,56,whole_village,False,False,Ambade,Ajra,Kolhapur,567925,567925,100.0,dist+tal,7.965
MAHARASHTRA,Kolhapur,Ajra,Awandi,Awandi,57,whole_village,False,False,Awandi,Ajra,Kolhapur,567920,567920,100.0,dist+tal,12.688
MAHARASHTRA,Kolhapur,Ajra,Bhavewadi,Bhavewadi*,58,bifurcated_village,True,False,Bhavewadi,Ajra,Kolhapur,567963,567963,100.0,dist+tal,5.763
MAHARASHTRA,Kolhapur,Ajra,Chafavade,Chafavade,59,whole_village,False,False,Chafavade,Ajra,Kolhapur,567961,567961,100.0,dist+tal,4.991
MAHARASHTRA,Kolhapur,Ajra,Chitale,Chitale,60,whole_village,False,False,Chitale,Ajra,Kolhapur,567962,567962,100.0,dist+tal,3.417
MAHARASHTRA,Kolhapur,Ajra,Dardewadi,Dardewadi,61,whole_village,False,False,Dardewadi,Ajra,Kolhapur,567911,567911,100.0,dist+tal,2.919
MAHARASHTRA,Kolhapur,Ajra,Erandol,Erandol,62,whole_village,False,False,Erandol,Ajra,Kolhapur,567917,567917,100.0,dist+tal,6.618
MAHARASHTRA,Kolhapur,Ajra,Gavase,Gavase,63,whole_village,False,False,Gavase,Ajra,Kolhapur,567921,567921,100.0,dist+tal,8.827
MAHARASHTRA,Kolhapur,Ajra,Hajgoli Kh.,Hajgoli Kh.,64,whole_village,False,False,Hajgoli Kh,Ajra,Kolhapur,567899,567899,100.0,dist+tal,2.318
MAHARASHTRA,Kolhapur,Ajra,Haloli,Haloli,65,whole_village,False,False,Haloli,Ajra,Kolhapur,567912,567912,100.0,dist+tal,2.945
MAHARASHTRA,Kolhapur,Ajra,Jeur,Jeur,66,whole_village,False,False,Jeur,Ajra,Kolhapur,567960,567960,100.0,dist+tal,1.896
MAHARASHTRA,Kolhapur,Ajra,Kerakbol,Kerakbol,67,whole_village,False,False,Kerakbol,Ajra,Kolhapur,567954,567954,100.0,dist+tal,1.237
MAHARASHTRA,Kolhapur,Ajra,Kitvade,Kitvade,68,whole_village,False,False,Kitvade,Ajra,Kolhapur,567926,567926,100.0,dist+tal,31.835
MAHARASHTRA,Kolhapur,Ajra,Latagaon,Latagaon,69,whole_village,False,False,Latagaon,Ajra,Kolhapur,567919,567919,100.0,dist+tal,16.171
MAHARASHTRA,Kolhapur,Ajra,Medhewadi,Medhewadi,70,whole_village,False,False,Medhewadi,Ajra,Kolhapur,567906,567906,100.0,dist+tal,5.071
MAHARASHTRA,Kolhapur,Ajra,Parpoli,Parpoli,71,whole_village,False,False,Parpoli,Ajra,Kolhapur,567923,567923,100.0,dist+tal,13.663
MAHARASHTRA,Kolhapur,Ajra,Polgaon,Polgaon,72,whole_village,False,False,Polgaon,Ajra,Kolhapur,567959,567959,100.0,dist+tal,4.88
MAHARASHTRA,Kolhapur,Ajra,Satewadi,Satewadi,73,whole_village,False,False,Satewadi,Ajra,Kolhapur,567918,567918,100.0,dist+tal,4.491
MAHARASHTRA,Kolhapur,Ajra,Suleran,Suleran,74,whole_village,False,False,Suleran,Ajra,Kolhapur,567924,567924,100.0,dist+tal,31.131
MAHARASHTRA,Kolhapur,Ajra,Uchangi,Uchangi,75,whole_village,False,False,Uchangi,Ajra,Kolhapur,567955,567955,100.0,dist+tal,7.104
MAHARASHTRA,Kolhapur,Ajra,Velawatti,Velawatti,76,whole_village,False,False,Velawatti,Ajra,Kolhapur,567904,567904,100.0,dist+tal,4.643
MAHARASHTRA,Kolhapur,Ajra,Vinayakwadi,Vinayakwadi,77,whole_village,False,False,Vinayakwadi,Ajra,Kolhapur,567908,567908,100.0,dist+tal,2.867
MAHARASHTRA,Kolhapur,Bhudargad,Anap Kh.,Anap Kh.,78,whole_village,False,False,Anap Kh,Bhudargad,Kolhapur,567850,567850,100.0,dist+tal,3.54
MAHARASHTRA,Kolhapur,Bhudargad,Antivade,Antivade,79,whole_village,False,False,Antivade,Bhudargad,Kolhapur,567852,567852,100.0,dist+tal,7.725
MAHARASHTRA,Kolhapur,Bhudargad,Anturli,Anturli,80,whole_village,False,False,Anturli,Bhudargad,Kolhapur,567848,567848,100.0,dist+tal,10.361
MAHARASHTRA,Kolhapur,Bhudargad,Bediv,Bediv,81,whole_village,False,False,Bediv,Bhudargad,Kolhapur,567792,567792,100.0,dist+tal,10.513
MAHARASHTRA,Kolhapur,Bhudargad,Bidri,Bidri,82,whole_village,False,False,Bidri,Bhudargad,Kolhapur,567813,567813,100.0,dist+tal,2.573
MAHARASHTRA,Kolhapur,Bhudargad,Chandanwadi,Chandanwadi,83,whole_village,False,False,Chandanwadi,Bhudargad,Kolhapur,567847,567847,100.0,dist+tal,5.001
MAHARASHTRA,Kolhapur,Bhudargad,Chikkewadi,Chikkewadi,84,whole_village,False,False,Chikkewadi,Bhudargad,Kolhapur,567863,567863,100.0,dist+tal,6.425
MAHARASHTRA,Kolhapur,Bhudargad,Chivale,Chivale,85,whole_village,False,False,Chivale,Bhudargad,Kolhapur,567854,567854,100.0,dist+tal,12.675
MAHARASHTRA,Kolhapur,Bhudargad,Dele,Dele,86,whole_village,False,False,Dele,Bhudargad,Kolhapur,567853,567853,100.0,dist+tal,15.851
MAHARASHTRA,Kolhapur,Bhudargad,Devakewadi,Devakewadi,87,whole_village,False,False,Devakewadi,Bhudargad,Kolhapur,567801,567801,100.0,dist+tal,1.875
MAHARASHTRA,Kolhapur,Bhudargad,Devarde,Devarde,88,whole_village,False,False,Devarde,Bhudargad,Kolhapur,567839,567839,100.0,dist+tal,5.606
MAHARASHTRA,Kolhapur,Bhudargad,Girgaon,Girgaon,89,whole_village,False,False,Girgaon,Bhudargad,Kolhapur,567800,567800,100.0,dist+tal,6.799
MAHARASHTRA,Kolhapur,Bhudargad,Hanamante,Hanamante,90,whole_village,False,False,Hanamante,Bhudargad,Kolhapur,567864,567864,100.0,dist+tal,2.624
MAHARASHTRA,Kolhapur,Bhudargad,Hanbarwadi,Hanbarwadi,91,whole_village,False,False,Hanbarwadi,Bhudargad,Kolhapur,567773,567773,100.0,dist+tal,2.378
MAHARASHTRA,Kolhapur,Bhudargad,Karivade,Karivade,92,whole_village,False,False,Karivade,Bhudargad,Kolhapur,567840,567840,100.0,dist+tal,10.289
MAHARASHTRA,Kolhapur,Bhudargad,Khedge,Khedge,93,whole_village,False,False,Khedge,Bhudargad,Kolhapur,567817,567817,100.0,dist+tal,3.787
MAHARASHTRA,Kolhapur,Bhudargad,Kudtarwadi,Kudtarwadi,94,whole_village,False,False,Kudtarwadi,Bhudargad,Kolhapur,567836,567836,100.0,dist+tal,1.733
MAHARASHTRA,Kolhapur,Bhudargad,Mani,Mani,95,whole_village,False,False,Mani,Bhudargad,Kolhapur,567856,567856,100.0,dist+tal,13.468
MAHARASHTRA,Kolhapur,Bhudargad,Manope,Manope,96,whole_village,False,False,Manope,Bhudargad,Kolhapur,567860,567860,100.0,dist+tal,5.735
MAHARASHTRA,Kolhapur,Bhudargad,Mathagaon,Mathagaon,97,whole_village,False,False,Mathagaon,Bhudargad,Kolhapur,567855,567855,100.0,dist+tal,24.184
MAHARASHTRA,Kolhapur,Bhudargad,Megholi,Megholi,98,whole_village,False,False,Megholi,Bhudargad,Kolhapur,567828,567828,100.0,dist+tal,11.845
MAHARASHTRA,Kolhapur,Bhudargad,Mhasarang,Mhasarang,99,whole_village,False,False,Mhasarang,Bhudargad,Kolhapur,567842,567842,100.0,dist+tal,6.345
MAHARASHTRA,Kolhapur,Bhudargad,Murukate,Murukate,100,whole_village,False,False,Murukate,Bhudargad,Kolhapur,567787,567787,100.0,dist+tal,4.477
MAHARASHTRA,Kolhapur,Bhudargad,Navale,Navale,101,whole_village,False,False,Navale,Bhudargad,Kolhapur,567829,567829,100.0,dist+tal,5.023
MAHARASHTRA,Kolhapur,Bhudargad,Padkhambe,Padkhambe,102,whole_village,False,False,Padkhambe,Bhudargad,Kolhapur,567824,567824,100.0,dist+tal,8.599
MAHARASHTRA,Kolhapur,Bhudargad,Palyachahuda,Palyachahuda,103,whole_village,False,False,Palyachahuda,Bhudargad,Kolhapur,567851,567851,100.0,dist+tal,12.925
MAHARASHTRA,Kolhapur,Bhudargad,Patgaon,Patgaon,104,whole_village,False,False,Patgaon,Bhudargad,Kolhapur,567861,567861,100.0,dist+tal,35.76
MAHARASHTRA,Kolhapur,Bhudargad,Phanaswadi,Phanaswadi,105,whole_village,False,False,Phanaswadi,Bhudargad,Kolhapur,567803,567803,100.0,dist+tal,2.975
MAHARASHTRA,Kolhapur,Bhudargad,Phaye,Phaye,106,whole_village,False,False,Phaye,Bhudargad,Kolhapur,567809,567809,100.0,dist+tal,12.061
MAHARASHTRA,Kolhapur,Bhudargad,Shivdav Bk.,Shivdav Bk.,107,whole_village,False,False,Shivdav,Bhudargad,Kolhapur,567857,567857,100.0,dist+tal,17.348
MAHARASHTRA,Kolhapur,Bhudargad,Shivdav Kh.,Shivdav Kh.,108,whole_village,False,False,Shivdav Kh,Bhudargad,Kolhapur,567859,567859,100.0,dist+tal,4.162
MAHARASHTRA,Kolhapur,Bhudargad,Sonurli,Sonurli,110,whole_village,False,False,Sonurli,Bhudargad,Kolhapur,567827,567827,100.0,dist+tal,3.174
MAHARASHTRA,Kolhapur,Bhudargad,Tambale,Tambale,111,whole_village,False,False,Tambale,Bhudargad,Kolhapur,567849,567849,100.0,dist+tal,5.013
MAHARASHTRA,Kolhapur,Bhudargad,Tambyachiwadi,Tambyachiwadi,112,whole_village,False,False,Tambyachiwadi,Bhudargad,Kolhapur,567862,567862,100.0,dist+tal,7.861
MAHARASHTRA,Kolhapur,Bhudargad,Vasnoli,Vasnoli,113,whole_village,False,False,Vasnoli,Bhudargad,Kolhapur,567833,567833,100.0,dist+tal,8.109
MAHARASHTRA,Kolhapur,Bhudargad,Vesarde,Vesarde,114,whole_village,False,False,Vesarde,Bhudargad,Kolhapur,567841,567841,100.0,dist+tal,5.385
MAHARASHTRA,Kolhapur,Bhudargad,Vinjole,Vinjole,115,whole_village,False,False,Vinjole,Bhudargad,Kolhapur,567858,567858,100.0,dist+tal,4.223
MAHARASHTRA,Kolhapur,Bhudargad,Yerandpe,Yerandpe,116,whole_village,False,False,Yerandpe,Bhudargad,Kolhapur,567818,567818,100.0,dist+tal,5.808
MAHARASHTRA,Kolhapur,Chandgad,Bhogoli,Bhogoli,117,whole_village,False,False,Bhogoli,Chandgad,Kolhapur,568091,568091,100.0,dist+tal,16.961
MAHARASHTRA,Kolhapur,Chandgad,Dhamapur,Dhamapur,118,whole_village,False,False,Dhamapur,Chandgad,Kolhapur,568058,568058,100.0,dist+tal,9.978
MAHARASHTRA,Kolhapur,Chandgad,Gudawale Khalsa,Gudawale Khalsa,119,whole_village,False,False,Gudavale Khalsa,Chandgad,Kolhapur,568204,568204,100.0,dist+tal,19.355
MAHARASHTRA,Kolhapur,Chandgad,Hajagoli,Hajagoli,120,whole_village,False,False,Hajagoli,Chandgad,Kolhapur,568177,568177,100.0,dist+tal,18.731
MAHARASHTRA,Kolhapur,Chandgad,Isapur,Isapur,121,whole_village,False,False,Esapur,Chandgad,Kolhapur,568201,568201,100.0,dist+tal,19.605
MAHARASHTRA,Kolhapur,Chandgad,Jambre,Jambre,122,whole_village,False,False,Jambare,Chandgad,Kolhapur,568200,568200,100.0,dist+tal,15.25
MAHARASHTRA,Kolhapur,Chandgad,Jelugade,Jelugade,123,whole_village,False,False,Jelugade,Chandgad,Kolhapur,568210,568210,100.0,dist+tal,10.538
MAHARASHTRA,Kolhapur,Chandgad,Kalasgade,Kalasgade,124,whole_village,False,False,Kalasgade,Chandgad,Kolhapur,568212,568212,100.0,dist+tal,23.599
MAHARASHTRA,Kolhapur,Chandgad,Kanur Kh.,Kanur Kh.,125,whole_village,False,False,Kanur Kh,Chandgad,Kolhapur,568088,568088,100.0,dist+tal,17.149
MAHARASHTRA,Kolhapur,Chandgad,Khalsa Mhalunge,Khalsa Mhalunge,126,whole_village,False,False,Mhalunge Khalasa,Chandgad,Kolhapur,568180,568180,100.0,dist+tal,21.65
MAHARASHTRA,Kolhapur,Chandgad,Kitvade,Kitvade,127,whole_village,False,False,Kitvade,Chandgad,Kolhapur,568211,568211,100.0,dist+tal,14.79
MAHARASHTRA,Kolhapur,Chandgad,Kodali,Kodali,128,whole_village,False,False,Kodali,Chandgad,Kolhapur,568213,568213,100.0,dist+tal,29.92
MAHARASHTRA,Kolhapur,Chandgad,Kokare,Kokare,129,whole_village,False,False,Kokare,Chandgad,Kolhapur,568182,568182,100.0,dist+tal,5.676
MAHARASHTRA,Kolhapur,Chandgad,Kolik,Kolik,130,whole_village,False,False,Kolik,Chandgad,Kolhapur,568181,568181,100.0,dist+tal,25.1
MAHARASHTRA,Kolhapur,Chandgad,Mirwel,Mirwel,131,whole_village,False,False,Mirvel,Chandgad,Kolhapur,568202,568202,100.0,dist+tal,9.159
MAHARASHTRA,Kolhapur,Chandgad,Nagave,Nagave,132,whole_village,False,False,Nagave,Chandgad,Kolhapur,568197,568197,100.0,dist+tal,7.162
MAHARASHTRA,Kolhapur,Chandgad,Nhaveli,Nhaveli,133,whole_village,False,False,Nhaveli,Chandgad,Kolhapur,568198,568198,100.0,dist+tal,3.692
MAHARASHTRA,Kolhapur,Chandgad,Pilani,Pilani,134,whole_village,False,False,Pilani,Chandgad,Kolhapur,568090,568090,100.0,dist+tal,18.627
MAHARASHTRA,Kolhapur,Chandgad,Pundra,Pundra,135,whole_village,False,False,Pundra,Chandgad,Kolhapur,568087,568087,100.0,dist+tal,6.062
MAHARASHTRA,Kolhapur,Chandgad,Sadegudwale,Sadegudwale,136,whole_village,False,False,Sadegudwale,Chandgad,Kolhapur,568089,568089,100.0,dist+tal,14.314
MAHARASHTRA,Kolhapur,Chandgad,Umagaon,Umagaon,137,whole_village,False,False,Umgaon,Chandgad,Kolhapur,568199,568199,100.0,dist+tal,18.43
MAHARASHTRA,Kolhapur,Chandgad,Waghotre,Waghotre,138,whole_village,False,False,Waghotre,Chandgad,Kolhapur,568203,568203,100.0,dist+tal,14.609
MAHARASHTRA,Kolhapur,Gagan-Bawda,Andur,Andur,139,whole_village,False,False,Andur,Gaganbawada,Kolhapur,567529,567529,100.0,dist+tal,12.094
MAHARASHTRA,Kolhapur,Gagan-Bawda,Asalaj,Asalaj,140,whole_village,False,False,Asalaj,Gaganbawada,Kolhapur,567527,567527,100.0,dist+tal,13.359
MAHARASHTRA,Kolhapur,Gagan-Bawda,Asandoli,Asandoli,141,whole_village,False,False,Asandoli,Gaganbawada,Kolhapur,567509,567509,100.0,dist+tal,8.431
MAHARASHTRA,Kolhapur,Gagan-Bawda,Baveli,Baveli,142,whole_village,False,False,Baveli,Gaganbawada,Kolhapur,567541,567541,100.0,dist+tal,9.525
MAHARASHTRA,Kolhapur,Gagan-Bawda,Borbet,Borbet,143,whole_village,False,False,Borbet,Gaganbawada,Kolhapur,567543,567543,100.0,dist+tal,15.699
MAHARASHTRA,Kolhapur,Gagan-Bawda,Dhundavade,Dhundavade,144,whole_village,False,False,Dhundavade,Gaganbawada,Kolhapur,567530,567530,100.0,dist+tal,8.174
MAHARASHTRA,Kolhapur,Gagan-Bawda,Gagan Bavda,Gagan Bavda,145,whole_village,False,False,Gagan Bavda,Gaganbawada,Kolhapur,567546,567546,100.0,dist+tal,6.426
MAHARASHTRA,Kolhapur,Gagan-Bawda,Garivade,Garivade,146,whole_village,False,False,Garivade,Gaganbawada,Kolhapur,567542,567542,100.0,dist+tal,4.605
MAHARASHTRA,Kolhapur,Gagan-Bawda,Jargi,Jargi,147,whole_village,False,False,Jargi,Gaganbawada,Kolhapur,567539,567539,100.0,dist+tal,9.496
MAHARASHTRA,Kolhapur,Gagan-Bawda,Kadave,Kadave,148,whole_village,False,False,Kadave,Gaganbawada,Kolhapur,567540,567540,100.0,dist+tal,3.558
MAHARASHTRA,Kolhapur,Gagan-Bawda,Katali,Katali,149,whole_village,False,False,Katali,Gaganbawada,Kolhapur,567545,567545,100.0,dist+tal,4.06
MAHARASHTRA,Kolhapur,Gagan-Bawda,Kherivade,Kherivade,150,whole_village,False,False,Kherivade,Gaganbawada,Kolhapur,567532,567532,100.0,dist+tal,3.802
MAHARASHTRA,Kolhapur,Gagan-Bawda,Khokurle,Khokurle,151,whole_village,False,False,Khokurle,Gaganbawada,Kolhapur,567528,567528,100.0,dist+tal,7.605
MAHARASHTRA,Kolhapur,Gagan-Bawda,Kode Bk.,Kode Bk.,152,whole_village,False,False,Kode Bk,Gaganbawada,Kolhapur,567505,567505,100.0,dist+tal,21.138
MAHARASHTRA,Kolhapur,Gagan-Bawda,Kode Kh.,Kode Kh.,153,whole_village,False,False,Kode Kh,Gaganbawada,Kolhapur,567506,567506,100.0,dist+tal,6.42
MAHARASHTRA,Kolhapur,Gagan-Bawda,Lakhamapur,Lakhamapur,154,whole_village,False,False,Lakhamapur,Gaganbawada,Kolhapur,567544,567544,100.0,dist+tal,7.184
MAHARASHTRA,Kolhapur,Gagan-Bawda,Mandukali,Mandukali,155,whole_village,False,False,Mandukali,Gaganbawada,Kolhapur,567525,567525,100.0,dist+tal,9.395
MAHARASHTRA,Kolhapur,Gagan-Bawda,Mandur,Mandur,156,whole_village,False,False,Mandur,Gaganbawada,Kolhapur,567523,567523,100.0,dist+tal,3.056
MAHARASHTRA,Kolhapur,Gagan-Bawda,Narveli,Narveli,157,whole_village,False,False,Narveli,Gaganbawada,Kolhapur,567548,567548,100.0,dist+tal,6.747
MAHARASHTRA,Kolhapur,Gagan-Bawda,Nivade,Nivade,158,whole_village,False,False,Nivade,Gaganbawada,Kolhapur,567512,567512,100.0,dist+tal,2.815
MAHARASHTRA,Kolhapur,Gagan-Bawda,Palsambe,Palsambe,159,whole_village,False,False,Palsambe,Gaganbawada,Kolhapur,567534,567534,100.0,dist+tal,8.932
MAHARASHTRA,Kolhapur,Gagan-Bawda,Saitavade,Saitavade,160,whole_village,False,False,Saitavade,Gaganbawada,Kolhapur,567537,567537,100.0,dist+tal,12.776
